LGTM数,記事タイトル,タグ,見出し,URL,コメント数,著者
525,Emacsパッケージ特集,"[""Emacs"", ""editor""]","e、wrap-region、electric-pair-mode、pareditなどの機能をすべてまとめて、さらにいくつか新しい機能を加えた（らしい）。
latexやruby ...",https://qiita.com//hottestseason/items/1e8a46ad1ebcf7d0e11c,,hottestseason
526,みんなRailsのSTIを誤解してないか!?,"[""Rails"", ""freee""]","。
今日はRailsの単一テーブル継承/Single Table Inheritance(以下STI)にまつわる誤解を自分なりに解いてみようと思います。
クラス継承
Ruby ...",https://qiita.com//yebihara/items/9ecb838893ad99be0561,13,yebihara
524,動的型付けと静的型付け,"[""C#"", ""PHP"", ""初心者向け"", ""JavaScript""]","かによるため、なかなか難しい問題ではあります。
まとめ
猫は動的型付け言語もPerl/PHP/Ruby/Javascript/VBScriptと触ってきていますが、やはり静的 ...",https://qiita.com//toryuneko/items/c023031b61886cae2a99,6,toryuneko
521,redirect_to の引数とかのメモ,"[""Rails""]","tus)
status_codeは結局2つの引数から抽出している
今まで書いてた括弧なしredirecto 〇〇, 〇〇とかはどういう風にメソッド側では見られてたか、ruby ...",https://qiita.com//kanpe777/items/c5154b58c852855deefc,2,kanpe777
522,[Docker] 初心者が知っておくと便利かもしれない18の知識,"[""Docker"", ""docker-compose"", ""Ruby""]","です。
$ docker run -it -e TZ=Asia/Tokyo ruby:2.4 bash
Dockerfileに書いてももちろん問題ありません。
4. -itオ ...",https://qiita.com//enta0701/items/b872eef6d910908c0e6c,2,enta0701
524,なぜ、IDEじゃなくてVimを使うか。,"[""Vim""]","ますし、たぶん「vim」という単語がツイートに入っていれば誰かしらが答えてくれるでしょう)
10. ある意味マルチプラットフォームなVim scriptという言語。
Ruby ...",https://qiita.com//rbtnn/items/88dcbe60d49db6de8002,3,rbtnn
522,Turbolinksをオフしないためにやった事,"[""turbolinks"", ""JavaScript"", ""Ruby"", ""Rails4""]","は
js   約330行
ruby 約80行
1時間もあればだいたい仕様がつかめる。
Turbolinksが提供しているtrigger
'page:before-change ...",https://qiita.com//saboyutaka/items/bcc0966313c6f7399a6e,2,saboyutaka
521,スタブとモックの違い,"[""テスト"", ""minitest"", ""Ruby""]","スタブとモックの違い
オブジェクト指向設計実践入門を読んで学んだことのまとめです。
具体的にRspecでモックを書くときはこうしましょう、といった具体的な話ではなく言葉の意味の説明がメインです。...",https://qiita.com//k5trismegistus/items/10ce381d29ab62ca0ea6,2,k5trismegistus
520,《REST思想》と《リソース指向》と《Webページ》を一緒にしてはいけない,"[""Web"", ""HTML"", ""RESTful""]","はじめに
Ruby on Rails や同種のフレームワークを使っていると、《REST思想》と《リソース指向》と《Webページ》がごちゃまぜになったWebアプリケーションをつ ...",https://qiita.com//irxground/items/cd83786b10d81eecce77,5,irxground
519,複数の子レコードを作成・更新する. accepts_nested_attributes_for,"[""Rails4""]",": {
name: 'joe', posts_attributes: [
{ title: 'Kari, the awesome Ruby documentation bro ...",https://qiita.com//hmuronaka/items/818c421dc632e3efb7a6,1,hmuronaka
517,Django(Python)でシステム開発できるようになる記事_入門編,"[""Python"", ""Django"", ""Webサービス"", ""開発プロセス"", ""システム開発""]","用している開発手法（MTVモデル）を理解していきましょう。
Djangoの「MTVモデル」とは？
Django ではMTVモデルと呼ばれる手法が採用されています。
※Ruby ...",https://qiita.com//Saku731/items/ed64190a12a4498b9446,11,Saku731
515,SlackのIncoming Webhooksを使い倒す,"[""Slack"", ""slackbot"", ""Webhook""]","のみ　set +e を指定して0以外の返り値でも処理を続行するように指定する方法もありますが、このようにしないとビルド本体の終了コードを元に処理を書くのが困難です。
ruby ...",https://qiita.com//ik-fib/items/b4a502d173a22b3947a0,,ik-fib
514,日本正式リリースしたStripeを使ってサブスクリプション型決済システムを実装する,"[""stripe"", ""Rails"", ""決済""]","この記事の概要
日本で正式リリースされたStripeをRuby on Railsに導入し、サブスクリプション型（月額定期課金）の決済システムを組み込む方法を説明します。
私が ...",https://qiita.com//tady/items/7617e62b2a5402ebd0fb,16,tady
513,Rails開発で有用な便利Gem一覧：2014年版,"[""Ruby"", ""Rails"", ""rubygems"", ""AdventCalendar""]","Ruby Advent Calendar 11日目
Ruby - Rails開発で有用な便利Gem一覧：2013年版 - Qiita
↑去年のAdventC ...",https://qiita.com//shu_0115/items/b9dd17c01e1e6bd65e71,,shu_0115
514,Qiita などの技術系の記事で残念に思うポイント,"[""Qiita"", ""用語"", ""日本語""]",直ちに分かるというわけではないことです。「AR」は，Ruby on Rails に関する記事なら ActiveRecord で，ユーザーインターフェースなら Augmente ...,https://qiita.com//scivola/items/f02589968a4ca27bc52b,23,scivola
513,まだAWSのみに頼って生きてるの？複数のクラウド利用で、大幅コストダウンした話,"[""Go"", ""AWS"", ""インフラ"", ""クラウド""]","おくことも重要だと実感しました。
あとは移行して思ったけどgoで作っておいたおかげで色々とスムーズに進んだと思う。一番面倒だったのメインじゃないバックエンドで使ってるruby ...",https://qiita.com//appwatcher/items/1fc5512dfb4014a80dce,,appwatcher
511,速習テンプレートSlim(HTML作成編),"[""slim""]","
view の構文を本質的な部品まで減らすことを目指したテンプレート言語
Ruby製のテンプレートエンジン
高速, 軽量
インデント重要 
用途
Railsプロジェクトのテン ...",https://qiita.com//yterajima/items/53fd0387279510ff082a,,yterajima
512,HomebrewはEl Capitanへアップグレードする前に入れておく,"[""Mac"", ""homebrew"", ""elcapitan"", ""MacOSX""]","n't have to deal with SIP issues. 
Post Upgrade to El Capitan, with Homebrew & Ruby ...",https://qiita.com//riocampos/items/525ec4b35744ad586c5a,,riocampos
511,俺がGitHubでスターを付けたリポジトリ一覧,"[""GitHub"", ""Ruby"", ""JavaScript""]","GitHubを彷徨っていてよくあるのが、ググったりRuby Toolboxとかで見つけて「これイイじゃんよ！」と思ったら既にスター済み、という奴。
一回、自分がどんなリポジト ...",https://qiita.com//joker1007/items/be5dc3f3b1e93132a4f7,4,joker1007
511,Javaで業務系システムを開発するときの鉄板構成(2015年12月版),"[""Java""]","va設定クラスでできるようになっており、更にSpring Bootを使うことでシンプルに使う事ができるようになっています。
その他候補
Play Framework
Ruby ...",https://qiita.com//tag1216/items/c53d7c76ee4a4b4337cf,2,tag1216
511,脱Word、脱Markdown、asciidocでドキュメント作成する際のアレコレ,"[""asciidoc"", ""asciidoctor"", ""asciidoctor-pdf"", ""Markdown""]","徴・課題を挙げてみた。
asciidoctor, asciidoctor-pdfとは
asciidoctor・・・asciidocファイルをHTMLファイルに変換するruby ...",https://qiita.com//tamikura@github/items/5d3f62dae55617ee42bb,4,tamikura@github
507,"【Rails初心者必見！】ひたすら丁寧にデータ取得を説明(find, where)","[""初心者"", ""Ruby"", ""Rails""]","1つ（idがわからない）
find_by
複数
where
最初のうちはこの理解で十分ではないかと思います。
おまけ（初心者の方におすすめの勉強方法）
書籍
たのしいRuby ...",https://qiita.com//mr-myself/items/cfb936dcf63d2c44d2f5,,mr-myself
508,「ループ・再帰・gotoを使わず1から100までの数値を印字する」Conner Davis 氏の回答の考察,"[""数学"", ""Perl""]"," 74 75 76 77 78 79 80 81 82 83 84 85 86 87 88 89 90 91 92 93 94 95 96 97 98 99 100
Ruby ...",https://qiita.com//xtetsuji/items/19d07c629852876da401,8,xtetsuji
506,なぜ機械学習にPythonが選ばれるのか,"[""Python"", ""機械学習"", ""歴史""]","はじめに
日本ではWeb系のLL言語としてはPHP・Perl・Rubyが強く、Pythonは海外では普及しているが日本ではマイナーな言語である。Google AppEngin ...",https://qiita.com//yaju/items/5502115d7e3d06e6bbdd,3,yaju
506,P++: 銀河に平和をもたらすための奇策と決着,"[""PHP"", ""p++""]","のレガシーな仕様の廃止を提案してきた
今回の登場人物を含め、現在のPHP開発においては、誰もPHPについての意思決定権を持っていないことに注意してください。
Ruby作者のま ...",https://qiita.com//tadsan/items/80cd844ee612c6cadabf,3,tadsan
503,カロリーメイトCUIモード 隠しコマンド一覧,"[""CUI"", ""shell"", ""カロリーメイト""]","t;       meow!
ʌ_ʌ
>(0.0)<       meow meow!
ʌ_ʌ
>(0.0)<       meoooow…
ruby ...",https://qiita.com//22t/items/54afceba33c05416c395,10,22t
503,bundle install時に--path vendor/bundleを付ける必要性は本当にあるのか、もう一度よく考えてみよう,"[""Ruby"", ""bundler"", ""Rails""]"," installコマンドを実行するとき、Ruby界に大きく分けて2つの流派があります。それは「--path vendor/bundleを付ける派」と「付けない派」です。
付け ...",https://qiita.com//jnchito/items/99b1dbea1767a5095d85,37,jnchito
502,rspec-rails 3.7の新機能！System Specを使ってみた,"[""RSpec"", ""Rails"", ""Ruby""]","のバージョンを対象にして書かれています。
rspec-rails 3.7.1
Rails 5.1.4
Ruby 2.4.2
selenium-webdriver 3.6.0
 ...",https://qiita.com//jnchito/items/c7e6e7abf83598a6516d,9,jnchito
502,bundle install と bundle updateの違いについて,"[""Ruby"", ""Rails"", ""Gem""]",Rails初心者あるあるで、「bundle install と bundle updateの違いが、分からない」というものがあります。かくいう私も、良く分からないまま過ごしてきてしまったので、こ...,https://qiita.com//lasershow/items/1a048d03ddaaba98171e,2,lasershow
499,Windows 8.1ではじめるイマドキの開発環境,"[""Windows"", ""chocolatey"", ""開発環境"", ""ターミナル""]","しているアカウントがローマ字などASCIIだけなら問題はありませんが、私のようについうっかりと日本語名にしていると、ユーザフォルダとかが日本語名になってしまいます。
Ruby ...",https://qiita.com//koduki/items/a833d22c7d8cf6f8f55e,,koduki
499,Rails 4.2 + Unicorn + Nginx でアプリケーションサーバの構築,"[""Rails"", ""nginx"", ""unicorn""]","', '>= 1.3.0'
gem 'coffee-rails', '~> 4.1.0'
gem 'therubyracer', platforms: :ruby ...",https://qiita.com//Salinger/items/5350b23f8b4e0dcdbe23,5,Salinger
499,未経験者には全てが黒魔術に見える呪いがある,"[""初心者"", ""Ruby"", ""Rails"", ""営業""]","はじめに
2019.06.17に人材系営業からRuby on RailsのWebエンジニアになったたっきーと言います。
僕は文系出身で開発は全くの未経験ですが、一念発起してJ ...",https://qiita.com//mackey0022/items/73f77873facc22e22c8c,11,mackey0022
499,新規Railsプロジェクトの作成手順まとめ,"[""Rails5""]","om/username/hoge.git
$ git push -u origin master
これでWebアプリを作る土台ができました！
参考にしたサイトや記事
Ruby ...",https://qiita.com//yuitnnn/items/b45bba658d86eabdbb26,,yuitnnn
497,Railsと周辺のTimeZone設定を整理する (active_record.default_timezoneの罠),"[""Ruby"", ""Rails""]","0 JST
11:00 CST (TWZ)
SYSTEM(JST)
2:00
11:00 CST (TWZ)
整理
まず、ここまでで一旦整理する。
Time.nowはRuby ...",https://qiita.com//joker1007/items/2c277cca5bd50e4cce5e,4,joker1007
497,Carthageを使ってビルド時間を短縮しよう,"[""Swift"", ""iOS"", ""Carthage""]","は不要です。
1.ダウンロードとインストール
ruby -e ""$(curl -fsSL https://raw.githubusercontent.com/Homebrew ...",https://qiita.com//yutat93/items/97fe9bc2bf2e97da7ec1,6,yutat93
496,RailsとGrapeで行う最高のWeb API開発,"[""Ruby"", ""Rails""]","Ruby Advent Calendar 2013 2日目
るびぃあどぅべんどぅくぁれんだー2013、2日目の記事となります。昨日はすうぱぁももんがさんのあくろばてぃっくな今年こそ",https://qiita.com//anoworl/items/756f01cc3d188ebad139,,anoworl
495,めちゃくちゃ手間のかかっていた手作業をPython使って激効率化した話,"[""Python"", ""スクレイピング"", ""Excel"", ""自動化""]","できるようにした：運用管理ツール(Webアプリ)のjsonDL機能を気軽にローカルに保存したかった話
必要な情報をDLできればどうとでもなる
2-2. Pythonでruby ...",https://qiita.com//nir_takemi/items/d5886b6057eec55c9b70,2,nir_takemi
493,Rubyのtrueとfalseの話,"[""Ruby""]","す。諸事情により向こうかなり長い間同人誌即売会に売り手として参加することが難しくなったためです。
　長いですが、お楽しみいただければ幸いです。
まえがき
　この本は、Ruby ...",https://qiita.com//rotelstift/items/70461f35c0d691e7b246,9,rotelstift
492,Railsのポリモーフィック関連とはなんなのか,"[""Rails"", ""polymorphic""]","潔に、拡張性を保って書くことができる
ポリモーフィックとはダックタイピングの一種
雑談
以下、とりとめのない話です
個人的にはポリモーフィック自体は非常に便利だけどもRuby ...",https://qiita.com//itkrt2y/items/32ad1512fce1bf90c20b,,itkrt2y
492,新QiitaでReactをやめてhyperappを採用した背景,"[""hyperapp"", ""React"", ""CleanArchitecture""]"," Android にクリーンアーキテクチャを適用する話でした。
クリーンアーキテクチャがドメイン駆動設計をベースとしたアーキテクチャであること、個人的に注目している Ruby ...",https://qiita.com//yuku_t/items/2839e57a1933507f36b4,,yuku_t
486,プログラミング歴半年だけど、エンジニアが「知らないことを知る」ためのWEBサービス「Putiita」を作ったよ,"[""Ruby"", ""Rails"", ""JavaScript"", ""CSS"", ""HTML""]","できること
１、タグ別、「ランダム、いいね、日付順」に記事を見れる
Putiitaでは、タグ別、「ランダム、いいね、日付順」に記事を見れる様にしています。
例えば、「Ruby ...",https://qiita.com//sunad/items/9dce1bfcbb830a4108f9,14,sunad
490,Capybaraチートシート,"[""Ruby"", ""Rails"", ""RSpec"", ""Capybara""]","ybara環境を想定しています。
他のアプリ/テストフレームワークを利用したい場合は公式のREADMEを参照願います。
概要
Capybara = UIテストのためのruby ...",https://qiita.com//morrr/items/0e24251c049180218db4,,morrr
488,意外と若い、プログラム言語の誕生日と年齢。,"[""プログラミング全般"", ""JavaScript"", ""PHP"", ""Ruby"", ""Python""]","がら成長を告げ
1998年頃～2000年代前半にかけてかなりの人気を集めていた、
しかしいつしかPHPはダメな子、PHP使いはPhperとバカにする風潮が現れ
今ではRuby ...",https://qiita.com//Nekonecode/items/841c9dda9ba1a3014635,39,Nekonecode
488,ざっくり、Webシステムの発展と最新状況 2021,"[""Web"", ""Webサービス"", ""マイクロサービス"", ""新人プログラマ応援"", ""SPA""]","bブラウザでは、データを入力・送信するWebフォームや、JavaScriptによるプログラムの実行という機能が導入されました。
Webサーバーにも、PerlやPHP・Ruby ...",https://qiita.com//y_catch/items/1597a9a2ac2f7c8c43bf,3,y_catch
487,How to use CanCan / CanCanCan,"[""Ruby"", ""Rails"", ""cancan"", ""Gem""]", authorization library for Ruby on Rails which restricts what resources a given user is ...,https://qiita.com//umanoda/items/679419ce30d1996628ed,3,umanoda
488,設定ファイル記述言語 TOML,"[""TOML"", ""JSON"", ""YAML"", ""GitHub""]","://github.com/eddelbuettel/rcpptoml
Ruby (@emancu) - https://github.com/emancu/toml-rb  ...",https://qiita.com//b4b4r07/items/77c327742fc2256d6cbe,6,b4b4r07
486,エンジニア向けにいいこと言ってそうな名言を集めたサイトを作った【個人開発】,"[""個人開発"", ""Rails"", ""JavaScript"", ""GraphQL"", ""ポエム""]","た技術
ほとんど以前に作った個人開発アプリの使い回しなので実装は一瞬で終わった。
Ruby on Rails
Netlify
React + Redux
GraphQL
he ...",https://qiita.com//jabba/items/0d4e730be7f23c21c6f9,15,jabba
484,Rack解説 - Rackの構造とRack DSL,"[""Ruby"", ""Rails"", ""rack""]","Rackとは
RackはRubyによるWebアプリケーション開発のHTTP送受信処理を担当するモジュール(gem)で、Ruby on Railsを始めとする ...",https://qiita.com//higuma/items/838f4f58bc4a0645950a,,higuma
485,Python Django入門 (2) Mac編,"[""Python"", ""Django""]","。
MacPorts派の方は、以降のPython3導入を自力でお願いします。
インストールは公式サイトのとおり、ターミナルを開いて、以下のコマンドを実行します。
$ ruby ...",https://qiita.com//kaki_k/items/e824cfcf089e75d43551,18,kaki_k
482,MacBookAirで使っている便利ツール vol.2,"[""Mac"", ""Vim"", ""Linux"", ""Windows"", ""Zsh""]","%.mp4}.mp3; done
Mavericksの初期設定
homebrew
Macについては、Homebrewを使うことで、アプリをインストールできます。
$ ruby ...",https://qiita.com//syui/items/eb0de8ff93d5714d88aa,6,syui
482,OSSコントリビュートに挑戦してみた話,"[""Ruby"", ""OSS"", ""ポエム""]","ビュートに挑戦しよう！と考えました。
筆者の技術レベル
OSSコントリビューターになりたい、とぬかしているものの、筆者の技術力は、昨年からプログラミングに興味を持ち、Ruby ...",https://qiita.com//QWYNG/items/afbca5261f2f770995d2,10,QWYNG
482,【翻訳】DockerとVagrantによるRails開発環境,"[""Vagrant"", ""Rails"", ""Docker""]",ロジェクトに新しい開発者を招き入れることは、本来あるべき簡単さよりもまだまだはるかに難しいタスクです。アプリやアプリ一式の開発環境構築作業の大部分（正しいバージョンのruby ...,https://qiita.com//cieux1/items/b2294f8adddefb357a37,2,cieux1
479,iOSとAndroidで同じようにアプリ開発するための技術比較,"[""iOS"", ""Android"", ""Swift"", ""Java""]","h
CalabashはBDDツールとして有名なCucumberを使ったUIテストフレームワークです。Cucumberは自然言語に近い形でテストケースを書くことができるRuby ...",https://qiita.com//yopicpic/items/0ffa00e5d29d1f19b797,2,yopicpic
479,Alpine Linux で軽量な Docker イメージを作る,"[""Docker"", ""alpine""]","phinx
1.4
-
38MB
pottava/sphinx:1.4
Redis
3.0
62MB
5MB
redis:3.0-alpine (Official)
Ruby ...",https://qiita.com//pottava/items/970d7b5cda565b995fe7,4,pottava
479,転職する時に必ずチェックしたい募集要項,"[""転職"", ""AdventCalendar"", ""AdventCalendar2016""]","。
2. 適切な分類がされてるか
Ruby、JavaScript、DB設計ができること
という文章があった時に、
それぞれで何がどれくらいできれば良いのか細分化されるべき
例 ...",https://qiita.com//ma3tk/items/3336c9a245b86a6c448f,,ma3tk
479,ttyとかptsとかについて確認してみる,"[""Linux""]","るものです。
確認のためデーモンプロセスを書きます。
deamon.rb
Process.deamon
sleep
実行し、確認します。
# デーモンプロセス起動
$ruby ...",https://qiita.com//toshihirock/items/22de12f99b5c40365369,1,toshihirock
478,Rubyでディープラーニング,"[""DeepLearning"", ""機械学習"", ""深層学習"", ""ニューラルネットワーク"", ""Ruby""]","、自分の理解を深める意味でもニューロン指向でスクラッチからニューラルネットワークを書いてみました。
使用言語は機械学習分野ではPythonに残念ながら遅れをとっているRuby ...",https://qiita.com//elgoog/items/8e7102a87889950d060d,7,elgoog
478,日々プロキシで苦しむ人の為のプロキシ設定まとめ,"[""Java"", ""Linux"", ""CentOS"", ""Windows"", ""Vagrant""]"," = 10
proxy = PROXY_HOST
proxy_port = PROXY_PORT
proxy_user = foo
proxy_pass = bar
Ruby ...",https://qiita.com//uzresk/items/bc7c4a9dc764390cd5ce,1,uzresk
477,30分でできるRuby on RailsとGitHubやエディタまわりの環境構築,"[""Ruby"", ""Rails"", ""環境構築"", ""GitHub"", ""ターミナル""]","はじめに
Ruby on Railsで開発を行うエンジニアになって3ヶ月、環境構築をするとなると、その機会自体あまり多くないのもあって未だにいろいろな記事を行ったり来たりと非 ...",https://qiita.com//_kanacan_/items/59f3959169c41a167b1e,13,_kanacan_
477,【比較してみた】みんなが使っている個人開発（Webサービス）向けPaaS・ホスティングサービス,"[""個人開発"", ""Webサービス"", ""環境構築"", ""Heroku"", ""Node.js""]","flareもしくはCloudFront@AWS。
DB
RDBMSのが多いけど、NoSQLも多い。ケースバイケース。
ストレージ
S3@AWSが圧倒的
サーバサイド
Ruby ...",https://qiita.com//nh321/items/0373a740e56fad6a49d8,10,nh321
477,AWS 認定 Associate level を大体一ヶ月で取った話,"[""AWS"", ""資格"", ""devops"", ""設計""]","astic Beanstalk
押さえておきたい点
サービスに対する理解
利用できる言語・platformについて
Java SE
Java(Tomcat)
PHP
Ruby ...",https://qiita.com//yutachaos/items/2b0b8d9bfe76a597953c,1,yutachaos
477,クロージャ再考,"[""JavaScript""]","しています。
http://martinfowler.com/bliki/Lambda.html
Martin Flowerによる動的言語（Ruby）のラムダの解説。クロージ ...",https://qiita.com//pebblip/items/2ed30f59cd5981513908,,pebblip
477,Rubyによるデザインパターン5原則,"[""programming"", ""Ruby"", ""デザインパターン""]","概要
改めて基本を学ぶ。
Rubyによるデザインパターン第1章。
デザインパターンとは
プログラミングにおいて繰り返し現れる問題に対する、適切解のパターン。
無駄無く設計され ...",https://qiita.com//kidach1/items/4b63de9ad5a97726c50c,2,kidach1
477,Githubで特定のpull requestをローカルに持ってくる,"[""Git"", ""GitHub""]"," pull/25/head:abolish_ruby_server_dir
remote: Counting objects: 5, done.
remote: Compre ...",https://qiita.com//tarr1124/items/d807887418671adbc46f,4,tarr1124
474,JDK、Oracle JDK、OpenJDK、Java SEってなに？,"[""Java"", ""JDK"", ""OpenJDK"", ""OracleJDK""]","イブラリ、それらの開発者・団体、コミュニティ、利用プロダクトの傾向といった、「Java」という言葉のもとで語られる技術的なさまざまが含まれたものだと思います。
これはRuby ...",https://qiita.com//nowokay/items/c1de127354cd1b0ddc5e,,nowokay
474,本気で使う Docker,"[""Docker""]","にあふれているので割愛しますが、概ねざっくり言うならば
チーム的なベースコンテナ(Ruby が入れてあるとか、 go が入れてある、とか)
アプリ A
+ ImageMagi ...",https://qiita.com//rosylilly/items/08f4c0771e2ca92a72aa,1,rosylilly
474,【長編ポエム】関数型言語が分からんお前でもPythonなら分かるやろ：第1回 関数を受け取る関数は便利だよ編,"[""Python"", ""関数型プログラミング"", ""関数型言語""]",配列」ではなく「リスト」と呼びます。「リスト」と呼んでますが連結リストではなく、他の言語でいう可変長配列 (Java の java.util.ArrayList や Ruby ...,https://qiita.com//kwatch/items/03fd035a955235681577,9,kwatch
473,僕にそのコピペを直せというのか(2021年4月版),"[""Python"", ""JavaScript"", ""Java"", ""Jenkins"", ""Node.js""]","apshot/
この機能の一部に重複したコードを検出するCPDコマンドが存在しており、次のプログラミング言語の重複を検出可能です。
・Java
・JSP
・C++
・Ruby ...",https://qiita.com//mima_ita/items/fe1b3443a363e5d90a21,3,mima_ita
474,Chef脱落者が、Itamaeで快適インフラ生活する話,"[""chef"", ""itamae"", ""Vagrant""]","fを覚えられないなら、Itamaeを覚えれば良いじゃない。
Itamaeの使い方
Itamaeは、itamaeコマンド。これ1つだけで完結します。素晴らしい。レシピはRuby ...",https://qiita.com//zaru/items/8ae6182e544aac6f6d79,,zaru
473,PythonのWebアプリケーション（Django）を初心者にもわかりやすく解説（１）【環境構築編】,"[""Python"", ""Django"", ""Web""]","6
PythonのWebアプリケーション（Django）を初心者にもわかりやすく解説（６）【MTVデザインパターン完成編】
はじめに
この記事は、すでにPythonやRuby ...",https://qiita.com//yoshizaki_91/items/f3c79e38b802c7fc8863,,yoshizaki_91
470,KotlinとJavaができる人向けDart速習,"[""Dart"", ""Kotlin"", ""Java""]","書きできるようになることを目標としています。
解説するのはDart2
Java/KotlinをAndroidアプリ開発で一通り使ったことがある
JavaScriptやRuby ...",https://qiita.com//kikuchy/items/2cce118d38fc15324b2b,18,kikuchy
473,【Rails】MySQL2がbundle installできない時の対応方法,"[""Rails"", ""mysql2"", ""エラー"", ""install"", ""環境構築""]","gem native extension.
current directory: /Users/fukudatakumi/tabelog/vendor/bundle/ruby ...",https://qiita.com//fukuda_fu/items/463a39406ce713396403,,fukuda_fu
468,RubyでSeleniumを使ってスクレイピング,"[""Ruby"", ""Selenium""]","ピングツールで扱うのが難しいですが、Seleniumでブラウザ自動操作すると大体のものはできるようになるので、使い方をまとめておきます。
Javaから使うのと比べて、Ruby ...",https://qiita.com//tomerun/items/9cb81d7a98150ff22f53,2,tomerun
468,Elixir 基礎文法最速マスター,"[""Elixir""]","ErlangVMに載っている言語に関する話題やそうでない話題でわいわいやる集まりSapporo.beamの時間を使って，
Ruby基礎文法最速マスター を参考に Elixir ...",https://qiita.com//niku/items/729ece76d78057b58271,3,niku
468,「よいサンプルコード」ってどんなサンプルコード？ 〜Qiitaや技術ブログを書くときに気を付けること〜,"[""Qiita"", ""Ruby""]","べきなのでしょうか？
いろいろな観点があると思いますが、この記事では僕が考える「よいサンプルコード」について語ってみようと思います。
なお、この記事のサンプルコードはRuby ...",https://qiita.com//jnchito/items/da33f793de2e29e470f4,1,jnchito
466,Vagrant・CoreOS・Dockerでインフラ素人が自宅サーバを立てた話,"[""Docker"", ""CoreOS"", ""Vagrant"", ""Immutable_Infrastructure"", ""MacOSX""]","エンジニアってすごい!
docker, docker-composeの使い方の理解
VirtualBox特有の機能・概念の理解
Vagrantfileの書き方・簡単なruby ...",https://qiita.com//y_hokkey/items/3dd0d8f20f9daadbbf0b,,y_hokkey
465,海外転職の面接の時に英語で聞かれるRubyとRailsの基礎質問を徹底マスターしておく方法,"[""Rails"", ""Ruby"", ""英語""]","海外転職の技術面談の形式に関してはこちらのブログに何度か書いたので、今回はその具体的な対策を書いた。ずばり「RubyとRailsに関する英語の基礎質問と解答例」
書類選考をみ ...",https://qiita.com//jabba/items/514179b02429b519e364,1,jabba
466,「記事を書くこと」のススメ 〜 最高の達成感を求めて 〜,"[""Qiita"", ""まとめ"", ""新人プログラマ応援"", ""アウトプット""]","くためのポイントとして「広すぎるタイトルにするな」「具体的で簡潔なタイトルにせよ」とよく言われますよね。Qiita 公式ガイドラインにも、以下の例が載っています。
「Ruby ...",https://qiita.com//drken/items/afad07b70695c414fff7,8,drken
464,ユニットテストを書こう！,"[""testing""]","モックライブラリ
Java : Mockito
Ruby : rspec-mock
JavaScript : sinon.js
TDD
テストコードを書く手法には、TDD(テ ...",https://qiita.com//kompiro/items/78f2c8d2022a685baa83,2,kompiro
463,【入門】はじめての Flutter,"[""Flutter"", ""Dart""]"," have CocoaPods installed but it is not working.
This can happen if the version of Ruby ...",https://qiita.com//nskydiving/items/4fcf0dbad923d50601f9,,nskydiving
461,Ruby のオススメの機能７選,"[""Ruby""]","この記事は Ruby Advent Calendar 2015 の 8日目です。
比較的あまり知られていないと思うオススメの Ruby の機能を 7つ紹介し ...",https://qiita.com//cuzic/items/a265f140fdff289d5c07,5,cuzic
462,"【独学・未経験】Nuxt.js, Rails, Docker, AWS ECS(Fargate), TerraformなSPAポートフォリオを作成しました。","[""nuxt.js"", ""Rails"", ""AWS"", ""Docker"", ""Terraform""]","します。
例） 『コメントアイコンをタップ → コメント欄を表示 → 既にあるコメントに返信』
例） 『コメントを削除』
ポートフォリオに使用した技術
各バージョン
Ruby ...",https://qiita.com//kuromitsu0104/items/dc0021a20100e11f2f7d,8,kuromitsu0104
462,Qiitaを1年間ほぼ毎日投稿した話と転職の話,"[""Qiita"", ""転職"", ""イベント""]","/qiita.com/miriwo/items/58fcbc73eb6901d6da08
2020-02-21 15:31:54
mac rbenv バージョンの違うRuby ...",https://qiita.com//miriwo/items/681ff186f4d6f9057135,10,miriwo
461,統合開発環境（IDE）はどれを使えば善いか？（独断と偏見の遥か彼方）,"[""IDE""]","litimateと両方とも愛用している。
エディション比較
IntelliJ IDEA Ultimate
全部入り。（ただしObjective-Cは除く）
Php, Ruby ...",https://qiita.com//GeneralD/items/19affd5beba88517a708,11,GeneralD
461,社内でCSSの新しい方針について話したメモ,"[""CSS"", ""css-modules"", ""postcss"", ""cssnext"", ""webpack""]","on {
color: #fff; 
}
}
ネストするには、＆ が必要。
脱Sassしてみる
脱Sass
Sassはオールインワン的。便利だけど、機能ありすぎ感。
Ruby ...",https://qiita.com//chuck0523/items/c27e296376950fd8c2e9,,chuck0523
461,あなたはいくつ知っている？Rails I18nの便利機能大全！,"[""Ruby"", ""Rails"", ""I18n""]","57:25""
> I18n.l(Time.now, format: :long)
=> ""2017年06月25日(日) 15時57分46秒 +0900""
Ruby ...",https://qiita.com//Kta-M/items/bd4ba36a58ad602a9d8b,2,Kta-M
460,Docker入門 #1 【Dockerとは】,"[""Docker"", ""インフラ"", ""入門""]","kerチュートリアル】
Docker入門 #3 【WordPress環境構築】
Docker入門 #4 【CodeIgniter環境構築】
Docker入門 #5 【Ruby ...",https://qiita.com//wMETAw/items/b9bc643ded4b92bf6add,1,wMETAw
